status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
107861655950370_1403889259680930,Index Sport: Slovenac gasi projekt Michela Platinija,"Predsjednik UEFA-e: Dok sam ja tu, ovakav Euro se više neće ponoviti",link,http://www.index.hr/sport/clanak/predsjednik-uefae-dok-sam-ja-tu-ovakav-euro-se-vise-nece-ponoviti/958297.aspx,2017-03-22 04:31:17,72,1,1,71,0,0,1,0,0
107861655950370_1403889226347600,,"KOŠARKAŠKI SPEKTAKL U TORONTU Tučnjava godine, produžeci i senzacionalan preokret",link,http://www.index.hr/sport/clanak/kosarkaski-spektakl-u-torontu-tucnjava-godine-produzeci-i-senzacionalan-preokret/958312.aspx,2017-03-22 04:31:14,64,1,0,60,1,2,1,0,0
107861655950370_1403889209680935,Svašta... Prava španjolska sapunica.,Pique ne smije doći na Messijevu svadbu - razlog je kao iz sapunice,link,http://www.index.hr/black/clanak/pique-ne-smije-doci-na-messijevu-svadbu--razlog-je-kao-iz-sapunice/958320.aspx,2017-03-22 04:31:11,141,8,0,124,1,1,15,0,0
107861655950370_1403889169680939,"San je veoma bitan, jeste li se vi noćas dobro naspavali?","Odlučila je spavati točno 8 sati svaku noć, evo što joj se dogodilo nakon mjesec dana",link,http://www.index.hr/black/clanak/odlucila-je-spavati-tocno-8-sati-svaku-noc-evo-sto-joj-se-dogodilo-nakon-mjesec-dana/958293.aspx,2017-03-22 04:31:08,50,7,0,50,0,0,0,0,0
107861655950370_1403864416350081,Stiglo proljeće :D,"VIDEO Napaljeni par poseksao se na balkonu usred bijela dana, snimka završila i na TV-u",link,http://www.index.hr/black/clanak/video-napaljeni-par-poseksao-se-na-balkonu-usred-bijela-dana-snimka-zavrsila-i-na-tvu/958310.aspx,2017-03-22 03:54:23,541,78,12,431,16,5,84,2,3
107861655950370_1403839459685910,Kao da se ništa ne događa.,"Iako mu gori pod nogama, Todorić ne odustaje od svog jutarnjeg rituala",link,http://www.index.hr/vijesti/clanak/iako-mu-gori-pod-nogama-todoric-ne-odustaje-od-svog-jutarnjeg-rituala/958301.aspx,2017-03-22 03:16:50,152,97,3,122,2,1,9,0,18
107861655950370_1403617803041409,Ni romobili nisu što su nekad bili - vozimo se sto na sat! :D,Index Oglasi,link,http://www.index.hr/oglasi/moneghette-cafe-racer-2-0/oid/379864?utm_source=facebook&utm_medium=social&utm_campaign=facebook_objava_mz&utm_content=379864,2017-03-22 03:00:00,15,5,0,14,1,0,0,0,0
107861655950370_1403797339690122,,Index.hr's cover photo,photo,https://www.facebook.com/index.hr/photos/a.285889854814215.62859.107861655950370/1403797339690122/?type=3,2017-03-22 02:10:54,33,3,0,33,0,0,0,0,0
107861655950370_1403794433023746,,Otkriven datum nove borbe legendarnog Fedora,link,http://www.index.hr/sport/clanak/otkriven-datum-nove-borbe-legendarnog-fedora/958288.aspx,2017-03-22 02:05:07,22,0,0,22,0,0,0,0,0
107861655950370_1403794399690416,,"Pušenje ubija šest milijuna ljudi godišnje u svijetu, ali rat protiv pušenja ipak daje rezultate",link,http://www.index.hr/vijesti/clanak/pusenje-ubija-sest-milijuna-ljudi-godisnje-u-svijetu-ali-rat-protiv-pusenja-ipak-daje-rezultate/958292.aspx,2017-03-22 02:05:04,24,30,2,16,1,0,0,1,6
107861655950370_1403794376357085,,"Amerika želi Crnu Goru što prije u NATO-u, ""to je u interesu SAD-a""",link,http://www.index.hr/vijesti/clanak/amerika-zeli-crnu-goru-sto-prije-u-natou-to-je-u-interesu-sada/958290.aspx,2017-03-22 02:05:01,10,12,0,7,0,0,1,0,2
107861655950370_1403460556390467,,Lajk.hr,link,http://www.index.hr/lajk/poster/185052/ove-bebe-su-posebne-izgledaju-kao-poznate-osobe,2017-03-22 01:30:00,181,1,0,154,2,1,24,0,0
107861655950370_1403656286370894,,Ovo je aktualna slika naših rodilišta i stanje prava žena koje rađaju,link,http://www.index.hr/mame/clanak/ovo-je-aktualna-slika-nasih-rodilista-i-stanje-prava-zena-koje-radaju/876423.aspx,2017-03-21 22:27:33,195,57,12,152,2,0,0,21,20
107861655950370_1403613229708533,"Index Mame: Ne radi se tu o čistom seksualnom užitku jer će tijelo žene prilikom orgazma omogućiti pravilnije kontrakcije mišića u karlici,potaknuti još jače lučenje oxytocina i tako ubrzati proces rađanja",Olakšajte si porod masturbacijom,link,http://www.index.hr/mame/clanak/olaksajte-si-porod-masturbacijom-/879451.aspx,2017-03-21 21:17:06,8,1,0,8,0,0,0,0,0
107861655950370_1403576173045572,,"Zašto više žena ne rađa u ovoj pozi, kada je tako prirodno stvarno lakše?",link,http://www.index.hr/mame/clanak/zasto-vise-zena-ne-rada-u-ovoj-pozi-kada-je-tako-prirodno-stvarno-lakse/915909.aspx,2017-03-21 20:17:54,62,26,4,61,1,0,0,0,0
107861655950370_1403554819714374,,FOTO Ovako izgleda pravi porod u dokazano najlakšoj pozi za rađanje,link,http://www.index.hr/mame/clanak/foto-ovako-izgleda-pravi-porod-u-dokazano-najlaksoj-pozi-za-radanje-/916399.aspx,2017-03-21 19:41:08,12,4,1,10,2,0,0,0,0
107861655950370_1403529586383564,,Bandić: Svetice će biti Wembley za godinu dana!,link,http://www.index.hr/sport/clanak/bandic-svetice-ce-biti-wembley-za-godinu-dana-/958119.aspx,2017-03-21 19:04:18,126,36,2,70,2,1,47,1,5
107861655950370_1403503949719461,Objašnjenje je vrlo logično.,Evo zašto vam se prestane spavati onaj trenutak kad legnete u krevet,link,http://www.index.hr/black/clanak/ne-spava-vam-se-kad-legnete-u-krevet-evo-zasto/957240.aspx,2017-03-21 18:27:30,21,4,0,20,1,0,0,0,0
107861655950370_1403503923052797,Špiček misli da ima problema s nepcima.,"Špiček u ""Tri, dva, jedan - kuhaj!"": ""Moram kod doktora, možda sam se razbolio...""",link,http://www.index.hr/black/clanak/spicek-u-tri-dva-jedan--kuhaj-moram-kod-doktora-mozda-sam-se-razbolio/958287.aspx,2017-03-21 18:27:25,19,4,0,17,0,0,2,0,0
107861655950370_1403479923055197,"""Roditelji su toliko mnogo učinili za sestru i mene.""",Tinejdžer osvojio 500.000 dolara na lutriji i skoro cijeli dobitak dao roditeljima,link,http://www.index.hr/black/clanak/tinejdjer-osvojio-500000-dolara-na-lutriji-i-skoro-cijeli-dobitak-dao-roditeljima/958276.aspx,2017-03-21 17:50:28,22,0,0,21,1,0,0,0,0
107861655950370_1403479833055206,Index Sport: Velika šteta...,Cibona u drami ispala iz Lige prvaka: Imala je napad za polufinale,link,http://www.index.hr/sport/clanak/cibona-u-drami-ispala-iz-lige-prvaka-imala-je-napad-za-polufinale/958283.aspx,2017-03-21 17:50:21,8,0,0,7,0,0,0,1,0
107861655950370_1403479706388552,"Index Vijesti: ""Opraštaju prevaru, slušaju muškarce, ne zanovijetaju, ne dure se...""","Zbog seksizma ukinuta talijanska emisija: ""Žene iz istočne Europe su uvijek seksi i opraštaju prevaru""",link,http://www.index.hr/vijesti/clanak/zbog-seksizma-ukinuta-talijanska-emisija-zene-iz-istocne-europe-su-uvijek-seksi-i-oprastaju-prevaru/958281.aspx,2017-03-21 17:50:15,4,3,0,2,1,1,0,0,0
107861655950370_1403479613055228,Index Vijesti: Može li u ovom slučaju doći do preokreta?,Otac kopilota koji je srušio avion Germanwingsa tvrdi da ima nove dokaze o nevinosti svojeg sina,link,http://www.index.hr/vijesti/clanak/otac-kopilota-koji-je-srusio-avion-germanwingsa-tvrdi-da-ima-nove-dokaze-o-nevinosti-svojeg-sina/958272.aspx,2017-03-21 17:50:08,11,1,0,10,1,0,0,0,0
107861655950370_1403479563055233,"Čak i ako ste zaružili do ranih jutarnjih sati, još ima šanse da se dobro naspavate.",Izračunajte kada točno trebate zaspati da biste se sutra probudili odmorni,link,http://www.index.hr/black/clanak/izracunajte-kada-tocno-trebate-zaspati-da-biste-se-sutra-probudili-odmorni/958278.aspx,2017-03-21 17:50:04,95,9,17,93,0,1,1,0,0
107861655950370_1403479533055236,Slažete li se?,"Fanovi popljuvali Jelenu Rozgu na Instagramu: ""Prestara si za ovo""",link,http://www.index.hr/black/clanak/fanovi-popljuvali-jelenu-rozgu-na-instagramu-prestara-si-za-ovo/958284.aspx,2017-03-21 17:49:59,191,61,1,170,8,3,2,2,6
107861655950370_1403456383057551,Index Sport: I svima je na Euru pokazao koliko srce ima!,"Ćorluka dobio ""Vatrena krila""",link,http://www.index.hr/sport/clanak/corluka-dobio-vatrena-krila/958282.aspx,2017-03-21 17:12:37,237,5,0,230,5,2,0,0,0
107861655950370_1403456286390894,"Index Vijesti: ""Udario bi me i rekao 'To je zato što te volim. Bi li radije da te ne volim?'"".","Žrtva vođe zloglasne bande pedofila istupila u javnost: ""Mrzim ga, ali ga volim jer mi je dao sina""",link,http://www.index.hr/vijesti/clanak/zrtva-vode-zloglasne-bande-pedofila-istupila-u-javnost-mrzim-ga-ali-ga-volim-jer-mi-je-dao-sina/958262.aspx,2017-03-21 17:12:31,20,1,0,15,0,0,2,3,0
107861655950370_1403456173057572,Index Sport: Slavlje u drami!,Luda utakmica u Splitu: Futsal Dinamo za rođendan napokon svladao velikog rivala,link,http://www.index.hr/sport/clanak/luda-utakmica-u-splitu-futsal-dinamo-za-rodendan-napokon-svladao-velikog-rivala/958274.aspx,2017-03-21 17:12:24,41,1,0,39,2,0,0,0,0
107861655950370_1403456103057579,Evo kako izgleda darivanje bebe kada to organiziraju bogati Rusi :),"Nina Badrić u Monacu s najbogatijom Srpkinjom: ""Ona je jedina osoba koja ima takav prekrasan život""",link,http://www.index.hr/black/clanak/nina-badric-u-monacu-s-najbogatijom-srpkinjom-ona-je-jedina-osoba-koja-ima-takav-prekrasan-zivot/958277.aspx,2017-03-21 17:12:21,64,6,0,62,0,1,0,0,1
107861655950370_1403455953057594,Index Vijesti: Kerum zna kako se treba rukovati s HSP-ovcima,"Pogledajte kako se Kerum pozdravlja s HSP-ovcem: ""To je borilački pozdrav, nema veze s ustašama""",link,http://www.index.hr/vijesti/clanak/pogledajte-kako-se-kerum-pozdravlja-s-hspovcem-to-je-borilacki-pozdrav-nema-veze-s-ustasama/958279.aspx,2017-03-21 17:12:16,10,2,0,9,0,0,1,0,0
107861655950370_1403455913057598,Index Sport: Zbog ovog velikan i danas žali...,"United je 2008. godine osvojio Ligu prvaka, ali Fergusona i danas proganja jedna odluka iz tog finala",link,http://www.index.hr/sport/clanak/united-je-2008-godine-osvojio-ligu-prvaka-ali-fergusona-i-danas-proganja-jedna-odluka-iz-tog-finala/958273.aspx,2017-03-21 17:12:12,25,2,0,25,0,0,0,0,0
107861655950370_1403433963059793,"Index Sport: Policija zbog upada navijača prijavila i Kristijana Petrica, Hajdukovog povjerenika za odnose s navijačima.",Pljušte prijave: Optužni prijedlog i Hajdukovom povjereniku za odnose s navijačima,link,http://www.index.hr/sport/clanak/pljuste-prijave-optuzni-prijedlog-i-hajdukovom-povjereniku-za-odnose-s-navijacima-/958266.aspx,2017-03-21 16:34:57,22,14,0,20,1,0,1,0,0
107861655950370_1403433923059797,Selena je otvoreno progovorila o borbi s bolešću i oporavku.,"Selena Gomez progovorila o liječenju teške depresije: ""Boravak na klinici bio je najteža stvar u mom životu""",link,http://www.index.hr/black/clanak/selena-gomez-progovorila-o-lijecenju-teske-depresije-boravak-na-klinici-bio-je-najteza-stvar-u-mom-zivotu/958270.aspx,2017-03-21 16:34:54,18,3,0,16,0,0,1,1,0
107861655950370_1403433846393138,Index Vijesti: Do nesreće je došlo nešto prije 20 sati.,Jedna osoba ozlijeđena u prevrtanju automobila u Splitu,link,http://www.index.hr/vijesti/clanak/jedna-osoba-ozlijedena-u-prevrtanju-automobila-u-splitu/958267.aspx,2017-03-21 16:34:46,19,3,0,17,2,0,0,0,0
107861655950370_1403433823059807,Arnie ide jako :D,"Schwarzenegger oprao Trumpa video porukom: ""Što je? Zaglibio si? Daj da ti ja kažem par stvari""",link,http://www.index.hr/black/clanak/schwarzenegger-oprao-trumpa-video-porukom-sto-je-zaglibio-si-daj-da-ti-ja-kazem-par-stvari/958269.aspx,2017-03-21 16:34:43,60,5,1,58,0,0,2,0,0
107861655950370_1403433726393150,Index Vijesti: Što se to opet događa s novom Bandićevom fontanom?,"Na Facebooku se priča da je nova Bandićeva fontana već zatvorena, provjerili smo je li to istina",link,http://www.index.hr/vijesti/clanak/na-facebooku-se-prica-da-je-nova-bandiceva-fontana-vec-zatvorena-provjerili-smo-je-li-to-istina/958275.aspx,2017-03-21 16:34:37,14,11,1,10,0,0,4,0,0
107861655950370_1403433673059822,Mislite li da su slične?,FOTO Vlasnica najpoznatijeg masturbacijskog pornića pozirala kao Marilyn Monroe i izludjela internet,link,http://www.index.hr/black/clanak/foto-vlasnica-najpoznatijeg-masturbacijskog-pornica-pozirala-kao-marilyn-monroe-i-izludjela-internet/958271.aspx,2017-03-21 16:34:33,18,2,1,18,0,0,0,0,0
107861655950370_1403409096395613,Index Sport: Pa kako je to uspio?,CIGLA I AIR-BALL Jesu li Roberson izveo dva najlošija slobodna bacanja u povijesti?,link,http://www.index.hr/sport/clanak/cigla-i-airball-je-li-roberson-izveo-dva-najlosija-slobodna-bacanja-u-povijesti/958256.aspx,2017-03-21 15:56:58,25,3,0,18,1,0,6,0,0
107861655950370_1403409059728950,,"BRAVO, DEČKI Pogledajte kako su Modrić i društvo obilježili Svjetski dan osoba s Downovim sindromom",link,http://www.index.hr/sport/clanak/bravo-decki-pogledajte-kako-su-modric-i-reprezentativci-obiljezili-svjetski-dan-osoba-s-downovim-sindromom/958257.aspx,2017-03-21 15:56:53,1443,2,5,1401,40,0,2,0,0
107861655950370_1403408979728958,"Index Sport: Dariju je samo nebo granica, Bogdanovića su prošle dječje bolesti, a Zubac je pravo iznenađenje.",Zašto Hrvatska više od 20 godina nema medalju? Rađa progovorio o neuspjesima hrvatske košarke,link,http://www.index.hr/sport/clanak/zasto-hrvatska-vise-od-20-godina-nema-medalju-rada-progovorio-o-neuspjesima-hrvatske-kosarke/958260.aspx,2017-03-21 15:56:49,22,5,0,22,0,0,0,0,0
107861655950370_1403408903062299,I bogati plaču.,"Brad Pitt u teškoj depresiji zbog razvoda od Angeline, dane provodi kao i svi nakon prekida",link,http://www.index.hr/black/clanak/brad-pitt-u-teskoj-depresiji-zbog-razvoda-od-angeline-dane-provodi-kao-i-svi-nakon-prekida/958259.aspx,2017-03-21 15:56:42,19,6,0,15,0,2,0,2,0
107861655950370_1403408806395642,Index Sport: Danas je s 32 osvojena trofeja najtrofejniji španjolski nogometaš svih vremena...,"Iniesta nije htio u Barcelonu: ""Bila je to najgora noć u mom životu""",link,http://www.index.hr/sport/clanak/iniesta-nije-htio-u-barcelonu-bila-je-to-najgora-noc-u-mom-zivotu/958254.aspx,2017-03-21 15:56:36,82,4,0,80,1,0,1,0,0
107861655950370_1403408706395652,"Index Vijesti: Poziva da se ""stane na loptu"".",Šef Hrvatske gospodarske komore o Agrokoru: Ništa više neće biti kao prije,link,http://www.index.hr/vijesti/clanak/sef-hrvatske-gospodarske-komore-o-agrokoru-nista-vise-nece-biti-kao-prije/958264.aspx,2017-03-21 15:56:34,18,8,0,14,2,1,1,0,0
107861655950370_1403408643062325,Znanstvenici tako tvrde :D,Najbolji dio seksa događa se dva dana nakon,link,http://www.index.hr/black/clanak/najbolji-dio-seksa-dogada-se-dva-dana-nakon/958258.aspx,2017-03-21 15:56:29,93,14,5,88,3,0,1,0,1
107861655950370_1403408556395667,"Index Vijesti: Danas su ovdje paradirali političari, a sutra će s istog mjesta roditelji ispraćati svoju djecu u bolju budućnost.","FOTOGALERIJA Obišli smo Tuđmana, mjesto s kojeg ćemo ispraćati djecu u bolje sutra",link,http://www.index.hr/vijesti/clanak/fotogalerija-obisli-smo-tudmana-mjesto-s-kojeg-cemo-ispracati-djecu-u-bolje-sutra/958245.aspx,2017-03-21 15:56:24,508,31,29,393,2,3,35,63,12
107861655950370_1403387319731124,Index Vijesti: Požar u predvečerje...,"FOTO Požar u Zagrebu, spaljivanje korova u Dubravi se otelo kontroli",link,http://www.index.hr/vijesti/clanak/foto-pozar-u-zagrebu-spaljivanje-korova-u-dubravi-se-otelo-kontroli/958255.aspx,2017-03-21 15:19:02,20,2,0,9,0,5,1,1,4
107861655950370_1403387296397793,Zvijezda popularne serije oboljela je od bolesti koja inače napada stariju populaciju.,"Životna drama Dylana iz Beverly Hillsa: ""Rutinski pregled mi je spasio život""",link,http://www.index.hr/black/clanak/zivotna-drama-dylana-iz-beverly-hillsa-rutinski-pregled-mi-je-spasio-zivot/958243.aspx,2017-03-21 15:18:58,25,4,0,24,1,0,0,0,0
107861655950370_1403387109731145,Svaka čast! Svijetu zaista treba više ovakvih ljudi!,"""Treba nam više ovakvih ljudi"": Baš svi pričaju o heroju s ove snimke, pogledajte zašto",link,http://www.index.hr/black/clanak/treba-nam-vise-ovakvih-ljudi-bas-svi-pricaju-o-heroju-s-ove-snimke-pogledajte-zasto/958246.aspx,2017-03-21 15:18:53,254,6,11,239,11,3,1,0,0
107861655950370_1403387059731150,Index Ljubimci: Sve su mace jednako razigrane. :),"Spašene divlje mačke su dobile igračke, njihova reakcija je iznenadila baš svakoga",link,http://www.index.hr/ljubimci/clanak/spasene-divlje-macke-su-dobile-igracke-njihova-reakcija-je-iznenadila-bas-svakoga/958250.aspx,2017-03-21 15:18:49,170,3,4,160,9,0,1,0,0
107861655950370_1403387009731155,"Index Vijesti: ""Što se dogodilo sa švedskim poštenjem i ljudskim pravima?"", izjavila je Martensson.",Radnik u McDonald`su nije dopustio ženi da kupi hranu za beskućnika,link,http://www.index.hr/vijesti/clanak/radnik-u-mcdonaldsu-nije-dopustio-zeni-da-kupi-hranu-za-beskucnika/958249.aspx,2017-03-21 15:18:45,52,13,0,31,1,1,0,9,10
107861655950370_1403386929731163,Ona je svojom karizmom obilježila dobar dio povijesti rock scene na ovim prostorima.,"Bila je ""socijalistička princeza"" i femme fatale jugoslovenske scene, a umrla je kao beskućnica",link,http://www.index.hr/black/clanak/bila-je-socijalisticka-princeza-i-femme-fatale-jugoslavenske-scene-a-umrla-je-kao-beskucnica/958244.aspx,2017-03-21 15:18:38,298,8,12,232,14,0,0,51,1
107861655950370_1403386853064504,Index Vijesti: Brutalni zločin kod Donjeg Vakufa.,Ilegalno sjekao po šumi pa ubio trojicu koji su mu probali zaplijeniti stabla,link,http://www.index.hr/vijesti/clanak/ilegalno-sjekao-po-sumi-pa-ubio-trojicu-koji-su-mu-probali-zaplijeniti-stabla/958251.aspx,2017-03-21 15:18:32,78,10,1,64,1,6,2,3,2
107861655950370_1403386829731173,Index Sport: Brutalna transformacija! Svaka čast!,"""Najljepša si bacačica diska ikad"": Sandra Perković ima novi imidž kojim oduševljava",link,http://www.index.hr/sport/clanak/najljepsa-si-bacacica-diska-ikad-sandra-perkovic-ima-novi-imidj-kojim-odusevljava/958247.aspx,2017-03-21 15:18:28,1088,34,4,1048,32,7,1,0,0
107861655950370_1403339039735952,Index Vijesti: Prethodni zakon omogućavao je da ubojice dobiju lakšu kaznu ako su od žrtve doživjele neželjene seksualne ponude.,"Australija ukinula kontroverzni zakon o ""gay panici""",link,http://www.index.hr/vijesti/clanak/australija-ukinula-kontroverzni--zakon-o-gay-panici/958233.aspx,2017-03-21 14:41:13,6,1,0,5,1,0,0,0,0
107861655950370_1403338976402625,"Index Vijesti: Odvjetnica: ""Od 13 prijavljenih za posao nije bilo ni jednog američkog radnika"".",Trumpova vinarija traži radnike - imigrante,link,http://www.index.hr/vijesti/clanak/trumpova-vinarija-trazi-radnike--imigrante/958240.aspx,2017-03-21 14:41:05,23,2,0,10,0,1,9,1,2
107861655950370_1403338933069296,Tvrde da im je super :D,"Miss BumBum šokirala priznanjem: ""U vezi sam s muškarcem i ženom, nas troje zajedno odgajamo dijete""",link,http://www.index.hr/black/clanak/miss-bumbum-sokirala-priznanjem-u-vezi-sam-s-muskarcem-i-zenom-nas-troje-zajedno-odgajamo-dijete/958239.aspx,2017-03-21 14:40:59,30,6,0,23,1,2,3,1,0
107861655950370_1403338843069305,Crnogorci su se na svoj način oprostili od preminulog milijardera.,"""Bolji nisi moga´ bit"": Crnogorci objavili osmrtnice za Rockefellera",link,http://www.index.hr/black/clanak/bolji-nisi-moga-bit-crnogorci-objavili-osmrtnice-za-rockefellera/958237.aspx,2017-03-21 14:40:50,14,0,0,9,0,0,5,0,0
107861655950370_1403338779735978,Index Sport: Ovu priču sigurno niste znali,PA JESTE LI VI NORMALNI!? Ono kad je svjetski prvak Rudi Völler na Korčuli igrao nogomet s Pajom i Pecom,link,http://www.index.hr/sport/clanak/pa-jeste-li-vi-normalni-ono-kad-je-svjetski-prvak-rudi-vller-na-korculi-igrao-nogomet-s-pajom-i-pecom/958248.aspx,2017-03-21 14:40:44,56,1,2,54,0,0,2,0,0
107861655950370_1403338733069316,Index Vijesti: Kosor je ljuta zbog jedne stvari.,Jadranku Kosor je oko otvaranja Tuđmana posebno zasmetala jedna stvar i odlučila ju je podijeliti,link,http://www.index.hr/vijesti/clanak/jadranku-kosor-je-oko-otvaranja-tudmana-posebno-zasmetala-jedna-stvar-i-odlucila-ju-je-podijeliti/958241.aspx,2017-03-21 14:40:39,87,44,7,84,0,0,2,1,0
107861655950370_1403309113072278,"Index Vijesti: Policija: ""Sedamnaest je očito starija dob, ali to ne znači da je ovo ispravno"".","Nastavnicu uhitili zbog seksa s učenikom, na policijskoj fotografiji se samo nasmiješila",link,http://www.index.hr/vijesti/clanak/nastavnicu-uhitili-zbog-seksa-s-ucenikom-na-policijskoj-fotografiji-se-samo-nasmijesila/958224.aspx,2017-03-21 14:03:24,239,51,7,218,10,0,10,1,0
107861655950370_1403309069738949,,"Jedvaj: ""Konopljanka je strašan, ali Ukrajincima će trebati tri Konopljanke. Sanjao sam puni Maksimir...""",link,http://www.index.hr/sport/clanak/jedvaj-konopljanka-je-strasan-ali-ukrajincima-ce-trebati-tri-konopljanke-sanjao-sam-puni-maksimir/958236.aspx,2017-03-21 14:03:18,4,0,0,4,0,0,0,0,0
107861655950370_1403308989738957,Index Sport: Što sve Hrvatima neće pasti na pamet :),Hrvat pitao svih 30 američkih bejzbol momčadi zašto bi trebao navijati baš za njih. Dobio je osam odgovora,link,http://www.index.hr/sport/clanak/hrvat-pitao-svih-30-americkih-bejzbol-momcadi-zasto-bi-trebao-navijati-bas-za-njih-dobio-je-osam-odgovora/958205.aspx,2017-03-21 14:03:14,2,0,0,2,0,0,0,0,0
107861655950370_1403308939738962,Index Sport: Rijeka ostaje bez jednog od najbitnijih igrača?,Portugalski velikan za milijun eura želi dovesti jednog od najboljih igrača Rijeke,link,http://www.index.hr/sport/clanak/portugalski-velikan-za-milijun-eura-zeli-dovesti-jednog-od-najboljih-igraca-rijeke/958210.aspx,2017-03-21 14:03:08,18,11,0,15,0,0,3,0,0
107861655950370_1403308876405635,Progovorila je o manje glamuroznoj strani Hollywooda.,"Glumici prijetili jer je otkrila da je bila seksualno zlostavljana: ""Šuti o tome ako ti je do karijere""",link,http://www.index.hr/black/clanak/glumici-prijetili-jer-je-otkrila-da-je-bila-seksualno-zlostavljana-suti-o-tome-ako-ti-je-do-karijere/958218.aspx,2017-03-21 14:03:04,9,1,0,6,0,0,1,2,0
107861655950370_1403308796405643,Ostao je sam s troje djece.,"Legendarni nogometaš priznao: ""Nakon smrti supruge okrenuo sam se piću i razmišljao o samoubojstvu""",link,http://www.index.hr/black/clanak/legendarni-nogometas-priznao-nakon-smrti-supruge-okrenuo-sam-se-picu-i-razmisljao-o-samoubojstvu/958223.aspx,2017-03-21 14:03:00,223,0,0,205,0,0,0,18,0
107861655950370_1403308756405647,Index Rouge: Za neke je horoskopske znakove bolje da se ne upuštaju u romantične odnose :),Ovi horoskopski znakovi čine užasne parove,link,http://www.index.hr/rouge/clanak/ovi-horoskopski-znakovi-cine-uzasne-parove/958200.aspx,2017-03-21 14:02:56,84,11,5,75,2,0,7,0,0
107861655950370_1403308583072331,Index Vijesti: Merkel o Trumpu učila iz Playboya.,Angela Merkel se za susret s Trumpom pripremala čitajući Playboy,link,http://www.index.hr/vijesti/clanak/angela-merkel-se-za-susret-s-trumpom-pripremala-citajuci-playboy/958234.aspx,2017-03-21 14:02:51,5,2,0,3,0,0,2,0,0
107861655950370_1403308523072337,Index Rouge: Glumica je 1981. godine umrla pod nerazjašnjenim okolnostima...,Holivudska glumica čiju je tragičnu smrt predvidjela vračara,link,http://www.index.hr/rouge/clanak/holivudska-glumica-ciju-je-tragicnu-smrt-predvidjela-vracara/958187.aspx,2017-03-21 14:02:46,20,0,2,15,1,0,0,3,1
107861655950370_1403308499739006,Index Sport: Najbolji nogometaš svijeta u nevjerici.,"Procurila nova snimka nezadovoljnog Ronalda, Modrić mu je bio rame za plakanje",link,http://www.index.hr/sport/clanak/procurila-nova-snimka-nezadovoljnog-ronalda-modric-mu-je-bio-rame-za-plakanje/958222.aspx,2017-03-21 14:02:40,53,1,0,53,0,0,0,0,0
107861655950370_1403308439739012,Index Fit: Gifovi će vam olakšati posao,Plank trening od 10 varijacija koje sigurno još niste radili,link,http://www.index.hr/fit/clanak/plank-trening-od-10-varijacija-koje-sigurno-jos-niste-radili-/958176.aspx,2017-03-21 14:02:35,160,10,41,160,0,0,0,0,0
107861655950370_1403308376405685,Index Mame: Kakve legende!,Kamera uhvatila klince na ludom noćnom tulumu,link,http://www.index.hr/mame/clanak/kamera-uhvatila-klince-na-ludom-nocnom-tulumu-/958153.aspx,2017-03-21 14:02:29,31,0,0,29,0,0,2,0,0
107861655950370_1403308306405692,"Index Vijesti: Sastanak je gotov, koji su zaključci?","Gotov sastanak Dalić i Agrokorovih dobavljača, koji su zaključci?",link,http://www.index.hr/vijesti/clanak/martina-dalic-satima-sastancila-s-agrokorovim-dobavljacima-pa-otkrila-koji-je-stav-vlade/958235.aspx,2017-03-21 14:02:22,11,15,0,8,0,0,1,2,0
107861655950370_1403308253072364,,"Generacija Juventusovih genijalaca: Danas su 14-orica treneri, a među njima je i jedan Hrvat",link,http://www.index.hr/sport/clanak/generacija-juventusovih-genijalaca-danas-su-14orica-treneri-a-medu-njima-je-i-jedan-hrvat/958215.aspx,2017-03-21 14:02:18,75,0,1,74,1,0,0,0,0
107861655950370_1403308209739035,Evo što je najbitnije za zdravu vezu.,Ako vi i vaš partner imate ovu stvar zajedničku - bit ćete zajedno do kraja života,link,http://www.index.hr/black/clanak/ako-vi-i-vas-partner-imate-ovu-stvar-zajednicku--bit-cete-zajedno-do-kraja-zivota/958232.aspx,2017-03-21 14:02:14,145,9,6,137,6,1,1,0,0
107861655950370_1403308129739043,Index Sport: Sjajna vijest za navijače Barcelone!,Klauzula koja spašava Barcelonu: Za siću vraća na Camp Nou sjajnog igrača,link,http://www.index.hr/sport/clanak/klauzula-koja-spasava-barcelonu-za-sicu-vraca-na-camp-nou-sjajnog-igraca/958227.aspx,2017-03-21 14:02:09,96,4,0,93,0,0,0,0,3
107861655950370_1403308103072379,Index Vijesti: Zadnjih dana spašeno je 6000 migranata. Ovako nešto se ne pamti.,"NOVI VELIKI MIGRANTSKI VAL ""Ovo je premašilo sve što smo do sada vidjeli""",link,http://www.index.hr/vijesti/clanak/novi-veliki-migrantski-val-ovo-je-premasilo-sve-sto-smo-do-sada-vidjeli/958204.aspx,2017-03-21 14:02:03,24,6,1,10,0,0,0,12,2
107861655950370_1403308066405716,Jadan čovjek.,"Nitko ga ne želi zaposliti zbog imena - kad vidite kako se zove, sve će vam biti jasno",link,http://www.index.hr/black/clanak/nitko-ga-ne-zeli-zaposliti-zbog-imena--kad-vidite-kako-se-zove-sve-ce-vam-biti-jasno/958211.aspx,2017-03-21 14:01:58,208,58,4,162,1,0,19,22,4
